date,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DIFF,PRECTOTCORR,SZA,RH2M,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,WS10M,PS,T2M,ALLSKY_SRF_ALB
2024-02-08 10:00:00,2024,2,8,10,0.0,0.03,90.0,100.0,0.0,0.0,2.31,86.01,-10.9,-999.0
2024-02-08 11:00:00,2024,2,8,11,0.0,0.03,90.0,99.0,0.0,0.0,2.5,85.99,-11.36,-999.0
2024-02-08 12:00:00,2024,2,8,12,0.0,0.02,90.0,96.29,0.0,0.0,2.74,85.97,-11.82,-999.0
2024-02-08 13:00:00,2024,2,8,13,0.0,0.02,90.0,93.51,0.0,0.0,3.07,85.97,-12.24,-999.0
2024-02-08 14:00:00,2024,2,8,14,0.0,0.03,90.0,91.99,0.0,0.0,3.28,85.96,-12.53,-999.0
2024-02-08 15:00:00,2024,2,8,15,17.8,0.02,87.67,89.15,25.12,23.38,3.4,85.98,-12.1,0.43
2024-02-08 16:00:00,2024,2,8,16,80.5,0.01,80.19,84.75,155.15,80.2,2.95,85.99,-9.08,0.45
2024-02-08 17:00:00,2024,2,8,17,121.42,0.01,73.77,79.27,284.6,135.18,2.43,86.0,-5.29,0.44
2024-02-08 18:00:00,2024,2,8,18,155.03,0.01,69.17,74.99,379.58,180.23,2.03,86.01,-2.62,0.45
2024-02-08 19:00:00,2024,2,8,19,177.63,0.02,66.81,71.43,427.5,201.27,1.65,86.0,-1.05,0.45
2024-02-08 20:00:00,2024,2,8,20,168.48,0.07,66.96,71.83,425.8,194.43,1.37,86.0,-0.43,0.45
2024-02-08 21:00:00,2024,2,8,21,117.98,0.18,69.6,75.79,373.5,163.85,1.18,86.01,-0.39,0.45
2024-02-08 22:00:00,2024,2,8,22,116.71,0.23,74.44,78.2,274.77,121.65,1.15,86.03,-0.84,0.46
2024-02-08 23:00:00,2024,2,8,23,48.9,0.34,81.04,81.74,142.3,54.67,1.14,86.08,-2.41,0.48
2024-02-09 00:00:00,2024,2,9,0,14.87,1.07,88.33,85.37,17.85,13.9,1.34,86.14,-4.63,0.46
2024-02-09 01:00:00,2024,2,9,1,0.0,2.49,90.0,91.04,0.0,0.0,1.35,86.21,-5.79,-999.0
2024-02-09 02:00:00,2024,2,9,2,0.0,4.16,90.0,93.09,0.0,0.0,1.66,86.26,-6.47,-999.0
2024-02-09 03:00:00,2024,2,9,3,0.0,5.06,90.0,95.14,0.0,0.0,1.91,86.3,-7.01,-999.0
2024-02-09 04:00:00,2024,2,9,4,0.0,4.78,90.0,95.49,0.0,0.0,2.06,86.33,-7.35,-999.0
2024-02-09 05:00:00,2024,2,9,5,0.0,4.01,90.0,95.27,0.0,0.0,2.14,86.37,-7.68,-999.0
2024-02-09 06:00:00,2024,2,9,6,0.0,4.29,90.0,94.96,0.0,0.0,2.19,86.39,-8.01,-999.0
2024-02-09 07:00:00,2024,2,9,7,0.0,3.9,90.0,94.3,0.0,0.0,2.31,86.42,-8.31,-999.0
2024-02-09 08:00:00,2024,2,9,8,0.0,3.64,90.0,94.89,0.0,0.0,2.43,86.46,-8.6,-999.0
2024-02-09 09:00:00,2024,2,9,9,0.0,3.23,90.0,94.99,0.0,0.0,2.64,86.5,-8.72,-999.0
2024-02-09 10:00:00,2024,2,9,10,0.0,2.66,90.0,95.48,0.0,0.0,2.72,86.55,-8.83,-999.0
2024-02-09 11:00:00,2024,2,9,11,0.0,1.9,90.0,96.96,0.0,0.0,2.7,86.61,-9.17,-999.0
2024-02-09 12:00:00,2024,2,9,12,0.0,1.1,90.0,97.51,0.0,0.0,2.64,86.67,-9.82,-999.0
2024-02-09 13:00:00,2024,2,9,13,0.0,0.54,90.0,98.33,0.0,0.0,2.49,86.73,-10.66,-999.0
2024-02-09 14:00:00,2024,2,9,14,0.0,0.25,90.0,98.21,0.0,0.0,2.4,86.79,-11.1,-999.0
2024-02-09 15:00:00,2024,2,9,15,19.43,0.17,87.47,96.32,31.77,19.98,2.18,86.85,-11.01,0.47
2024-02-09 16:00:00,2024,2,9,16,52.34,0.09,79.91,90.66,172.38,151.25,1.7,86.9,-9.34,0.44
2024-02-09 17:00:00,2024,2,9,17,73.24,0.07,73.48,84.26,304.92,284.0,1.51,86.91,-7.01,0.42
2024-02-09 18:00:00,2024,2,9,18,121.73,0.07,68.86,79.19,401.4,367.2,1.14,86.91,-5.63,0.43
2024-02-09 19:00:00,2024,2,9,19,99.9,0.12,66.49,75.27,449.73,414.4,1.31,86.88,-4.41,0.46
2024-02-09 20:00:00,2024,2,9,20,146.54,0.13,66.64,72.75,446.48,399.98,1.78,86.83,-3.41,0.46
2024-02-09 21:00:00,2024,2,9,21,73.38,0.1,69.29,71.9,391.83,362.65,2.01,86.81,-2.79,0.47
2024-02-09 22:00:00,2024,2,9,22,90.05,0.06,74.15,75.22,289.35,260.9,1.63,86.8,-2.68,0.45
2024-02-09 23:00:00,2024,2,9,23,44.23,0.03,80.76,72.98,154.45,145.32,1.14,86.82,-3.9,0.54
2024-02-10 00:00:00,2024,2,10,0,10.71,0.01,88.15,73.8,21.33,20.3,1.27,86.86,-6.49,0.47
2024-02-10 01:00:00,2024,2,10,1,0.0,0.01,90.0,81.39,0.0,0.0,2.09,86.9,-9.04,-999.0
2024-02-10 02:00:00,2024,2,10,2,0.0,0.01,90.0,90.78,0.0,0.0,3.05,86.93,-11.26,-999.0
2024-02-10 03:00:00,2024,2,10,3,0.0,0.02,90.0,95.11,0.0,0.0,3.85,86.97,-12.61,-999.0
2024-02-10 04:00:00,2024,2,10,4,0.0,0.02,90.0,93.83,0.0,0.0,4.18,86.98,-13.36,-999.0
2024-02-10 05:00:00,2024,2,10,5,0.0,0.02,90.0,89.62,0.0,0.0,4.35,86.97,-13.56,-999.0
2024-02-10 06:00:00,2024,2,10,6,0.0,0.12,90.0,86.99,0.0,0.0,4.51,86.93,-13.89,-999.0
2024-02-10 07:00:00,2024,2,10,7,0.0,0.04,90.0,84.77,0.0,0.0,4.57,86.92,-14.2,-999.0
2024-02-10 08:00:00,2024,2,10,8,0.0,0.01,90.0,82.3,0.0,0.0,4.58,86.91,-14.29,-999.0
2024-02-10 09:00:00,2024,2,10,9,0.0,0.01,90.0,80.93,0.0,0.0,4.6,86.88,-14.11,-999.0
2024-02-10 10:00:00,2024,2,10,10,0.0,0.01,90.0,81.11,0.0,0.0,4.64,86.83,-13.83,-999.0
2024-02-10 11:00:00,2024,2,10,11,0.0,0.02,90.0,80.57,0.0,0.0,4.81,86.78,-13.07,-999.0
2024-02-10 12:00:00,2024,2,10,12,0.0,0.01,90.0,81.38,0.0,0.0,4.99,86.71,-11.4,-999.0
2024-02-10 13:00:00,2024,2,10,13,0.0,0.01,90.0,83.63,0.0,0.0,4.79,86.66,-10.83,-999.0
2024-02-10 14:00:00,2024,2,10,14,0.0,0.01,90.0,84.73,0.0,0.0,5.0,86.65,-10.6,-999.0
2024-02-10 15:00:00,2024,2,10,15,15.02,0.01,87.26,83.48,32.38,31.0,5.56,86.63,-9.43,0.49
2024-02-10 16:00:00,2024,2,10,16,59.41,0.01,79.64,80.88,169.68,115.95,6.01,86.62,-7.7,0.53
2024-02-10 17:00:00,2024,2,10,17,155.28,0.21,73.19,78.76,296.7,199.23,6.0,86.62,-5.66,0.45
2024-02-10 18:00:00,2024,2,10,18,229.78,0.5,68.55,75.15,388.55,261.77,5.73,86.63,-3.53,0.47
2024-02-10 19:00:00,2024,2,10,19,259.92,0.26,66.17,73.04,435.73,299.23,5.51,86.6,-1.87,0.47
2024-02-10 20:00:00,2024,2,10,20,222.73,0.02,66.32,74.34,432.77,353.6,5.26,86.55,-0.73,0.46
2024-02-10 21:00:00,2024,2,10,21,199.04,0.02,68.98,76.97,377.33,273.3,4.93,86.51,-0.14,0.41
2024-02-10 22:00:00,2024,2,10,22,160.92,0.01,73.85,80.96,279.5,202.85,4.65,86.5,-0.19,0.42
2024-02-10 23:00:00,2024,2,10,23,83.58,0.02,80.47,85.64,148.57,97.6,4.97,86.5,-1.36,0.45
2024-02-11 00:00:00,2024,2,11,0,16.65,0.05,87.97,84.88,21.38,14.3,5.81,86.51,-2.64,0.46
2024-02-11 01:00:00,2024,2,11,1,0.0,0.05,90.0,85.97,0.0,0.0,5.88,86.54,-3.52,-999.0
2024-02-11 02:00:00,2024,2,11,2,0.0,0.03,90.0,84.98,0.0,0.0,6.16,86.56,-3.85,-999.0
2024-02-11 03:00:00,2024,2,11,3,0.0,0.02,90.0,84.71,0.0,0.0,6.12,86.56,-4.21,-999.0
2024-02-11 04:00:00,2024,2,11,4,0.0,0.02,90.0,84.94,0.0,0.0,6.0,86.57,-4.79,-999.0
2024-02-11 05:00:00,2024,2,11,5,0.0,0.03,90.0,84.84,0.0,0.0,5.99,86.58,-4.87,-999.0
2024-02-11 06:00:00,2024,2,11,6,0.0,0.01,90.0,84.97,0.0,0.0,6.02,86.58,-4.47,-999.0
2024-02-11 07:00:00,2024,2,11,7,0.0,0.07,90.0,85.38,0.0,0.0,5.92,86.58,-3.73,-999.0
2024-02-11 08:00:00,2024,2,11,8,0.0,0.26,90.0,88.12,0.0,0.0,5.7,86.62,-3.97,-999.0
2024-02-11 09:00:00,2024,2,11,9,0.0,0.33,90.0,89.15,0.0,0.0,5.1,86.66,-4.1,-999.0
2024-02-11 10:00:00,2024,2,11,10,0.0,0.2,90.0,89.83,0.0,0.0,4.46,86.7,-4.27,-999.0
2024-02-11 11:00:00,2024,2,11,11,0.0,0.25,90.0,89.74,0.0,0.0,4.02,86.75,-4.51,-999.0
2024-02-11 12:00:00,2024,2,11,12,0.0,0.18,90.0,89.96,0.0,0.0,3.51,86.79,-5.02,-999.0
2024-02-11 13:00:00,2024,2,11,13,0.0,0.11,90.0,90.67,0.0,0.0,2.81,86.82,-5.85,-999.0
2024-02-11 14:00:00,2024,2,11,14,0.0,0.08,90.0,90.43,0.0,0.0,2.77,86.85,-6.86,-999.0
2024-02-11 15:00:00,2024,2,11,15,25.51,0.07,87.04,88.73,36.58,26.48,2.91,86.9,-6.95,0.46
2024-02-11 16:00:00,2024,2,11,16,93.33,0.06,79.35,82.4,178.2,142.45,2.88,86.92,-4.2,0.39
2024-02-11 17:00:00,2024,2,11,17,175.65,0.05,72.89,77.37,310.08,273.38,2.3,86.92,-1.16,0.37
2024-02-11 18:00:00,2024,2,11,18,139.61,0.08,68.23,64.58,405.65,357.95,0.76,86.9,0.94,0.38
2024-02-11 19:00:00,2024,2,11,19,266.09,0.19,65.84,51.85,452.27,393.5,0.18,86.85,1.97,0.39
2024-02-11 20:00:00,2024,2,11,20,233.51,0.37,65.99,51.26,447.48,396.52,0.63,86.79,2.33,0.39
2024-02-11 21:00:00,2024,2,11,21,194.07,0.68,68.66,58.81,392.73,348.33,1.48,86.74,1.94,0.39
2024-02-11 22:00:00,2024,2,11,22,179.89,1.15,73.55,78.15,292.75,249.95,1.72,86.71,0.69,0.4
2024-02-11 23:00:00,2024,2,11,23,90.96,2.11,80.19,84.33,158.68,104.72,2.1,86.69,-0.97,0.43
2024-02-12 00:00:00,2024,2,12,0,14.75,3.27,87.78,88.23,25.08,13.73,2.28,86.67,-2.09,0.47
2024-02-12 01:00:00,2024,2,12,1,0.0,4.51,90.0,93.01,0.0,0.0,2.16,86.63,-2.58,-999.0
2024-02-12 02:00:00,2024,2,12,2,0.0,5.6,90.0,96.35,0.0,0.0,1.9,86.57,-2.83,-999.0
2024-02-12 03:00:00,2024,2,12,3,0.0,6.32,90.0,97.23,0.0,0.0,1.99,86.52,-3.05,-999.0
2024-02-12 04:00:00,2024,2,12,4,0.0,5.64,90.0,96.72,0.0,0.0,2.21,86.48,-3.21,-999.0
2024-02-12 05:00:00,2024,2,12,5,0.0,3.51,90.0,95.73,0.0,0.0,2.38,86.44,-3.35,-999.0
2024-02-12 06:00:00,2024,2,12,6,0.0,5.77,90.0,94.19,0.0,0.0,2.5,86.4,-3.54,-999.0
2024-02-12 07:00:00,2024,2,12,7,0.0,2.56,90.0,91.42,0.0,0.0,2.65,86.36,-3.86,-999.0
2024-02-12 08:00:00,2024,2,12,8,0.0,1.44,90.0,89.4,0.0,0.0,2.9,86.34,-4.52,-999.0
2024-02-12 09:00:00,2024,2,12,9,0.0,0.94,90.0,87.55,0.0,0.0,3.32,86.33,-5.13,-999.0
2024-02-12 10:00:00,2024,2,12,10,0.0,0.85,90.0,87.36,0.0,0.0,3.7,86.31,-5.63,-999.0
2024-02-12 11:00:00,2024,2,12,11,0.0,0.86,90.0,88.0,0.0,0.0,4.02,86.3,-6.06,-999.0
2024-02-12 12:00:00,2024,2,12,12,0.0,0.32,90.0,88.47,0.0,0.0,4.39,86.3,-6.17,-999.0
2024-02-12 13:00:00,2024,2,12,13,0.0,0.13,90.0,88.94,0.0,0.0,4.54,86.32,-6.23,-999.0
2024-02-12 14:00:00,2024,2,12,14,0.0,0.18,90.0,88.8,0.0,0.0,4.62,86.35,-6.01,-999.0
2024-02-12 15:00:00,2024,2,12,15,19.39,0.36,86.81,87.12,38.42,19.15,4.83,86.4,-5.11,0.49
2024-02-12 16:00:00,2024,2,12,16,83.25,0.49,79.07,84.93,179.07,86.6,5.13,86.44,-3.73,0.5
2024-02-12 17:00:00,2024,2,12,17,171.31,0.63,72.58,82.46,311.52,170.73,5.35,86.48,-2.38,0.5
2024-02-12 18:00:00,2024,2,12,18,244.33,0.84,67.91,76.02,408.85,297.15,5.96,86.52,-0.81,0.46
2024-02-12 19:00:00,2024,2,12,19,267.56,0.6,65.51,69.94,455.77,373.67,6.44,86.54,-0.07,0.43
2024-02-12 20:00:00,2024,2,12,20,232.66,0.27,65.66,67.45,451.62,351.88,5.92,86.57,0.24,0.41
2024-02-12 21:00:00,2024,2,12,21,257.14,0.28,68.34,65.74,398.65,318.77,4.97,86.59,0.37,0.41
2024-02-12 22:00:00,2024,2,12,22,132.64,1.01,73.25,67.58,299.92,235.27,3.53,86.61,0.13,0.43
2024-02-12 23:00:00,2024,2,12,23,65.96,0.51,79.91,75.09,165.82,134.9,2.34,86.62,-1.4,0.47
2024-02-13 00:00:00,2024,2,13,0,14.05,0.17,87.58,79.76,28.1,27.35,2.35,86.63,-4.72,0.48
2024-02-13 01:00:00,2024,2,13,1,0.0,0.05,90.0,74.0,0.0,0.0,2.18,86.64,-5.83,-999.0
2024-02-13 02:00:00,2024,2,13,2,0.0,0.06,90.0,73.01,0.0,0.0,1.94,86.65,-6.15,-999.0
2024-02-13 03:00:00,2024,2,13,3,0.0,0.13,90.0,81.85,0.0,0.0,2.26,86.65,-7.29,-999.0
2024-02-13 04:00:00,2024,2,13,4,0.0,0.25,90.0,88.84,0.0,0.0,2.53,86.65,-7.88,-999.0
2024-02-13 05:00:00,2024,2,13,5,0.0,0.97,90.0,88.99,0.0,0.0,2.71,86.66,-7.34,-999.0
2024-02-13 06:00:00,2024,2,13,6,0.0,1.77,90.0,87.15,0.0,0.0,2.97,86.65,-6.67,-999.0
2024-02-13 07:00:00,2024,2,13,7,0.0,4.1,90.0,88.84,0.0,0.0,2.95,86.66,-6.68,-999.0
2024-02-13 08:00:00,2024,2,13,8,0.0,7.63,90.0,91.39,0.0,0.0,2.92,86.68,-6.9,-999.0
2024-02-13 09:00:00,2024,2,13,9,0.0,11.55,90.0,93.23,0.0,0.0,3.24,86.73,-6.72,-999.0
2024-02-13 10:00:00,2024,2,13,10,0.0,12.02,90.0,94.22,0.0,0.0,3.73,86.78,-6.54,-999.0
2024-02-13 11:00:00,2024,2,13,11,0.0,7.58,90.0,93.82,0.0,0.0,4.0,86.84,-6.63,-999.0
2024-02-13 12:00:00,2024,2,13,12,0.0,3.47,90.0,94.12,0.0,0.0,3.36,86.88,-7.01,-999.0
2024-02-13 13:00:00,2024,2,13,13,0.0,2.19,90.0,94.45,0.0,0.0,2.9,86.9,-7.51,-999.0
2024-02-13 14:00:00,2024,2,13,14,0.0,2.11,90.0,94.07,0.0,0.0,2.9,86.94,-7.83,-999.0
2024-02-13 15:00:00,2024,2,13,15,29.95,2.0,86.56,93.88,43.62,28.55,3.16,87.0,-7.8,0.49
2024-02-13 16:00:00,2024,2,13,16,103.27,2.24,78.77,92.62,191.3,103.57,3.4,87.03,-7.06,0.5
2024-02-13 17:00:00,2024,2,13,17,176.54,3.01,72.27,89.19,325.35,212.73,4.23,87.06,-6.57,0.47
2024-02-13 18:00:00,2024,2,13,18,187.95,3.48,67.59,86.02,422.35,261.55,4.31,87.06,-6.57,0.46
2024-02-13 19:00:00,2024,2,13,19,211.74,3.35,65.18,83.37,471.95,279.95,4.22,87.05,-6.59,0.43
2024-02-13 20:00:00,2024,2,13,20,242.75,2.82,65.33,81.48,470.8,298.15,4.12,87.04,-6.72,0.47
2024-02-13 21:00:00,2024,2,13,21,136.51,1.86,68.02,80.31,413.7,222.68,3.83,87.04,-6.9,0.42
2024-02-13 22:00:00,2024,2,13,22,132.29,1.07,72.94,80.47,313.15,174.82,3.25,87.04,-7.22,0.47
2024-02-13 23:00:00,2024,2,13,23,57.2,0.73,79.62,82.49,175.43,96.93,2.43,87.05,-7.87,0.51
2024-02-14 00:00:00,2024,2,14,0,19.16,0.43,87.37,83.09,32.05,21.1,2.06,87.06,-9.6,0.48
2024-02-14 01:00:00,2024,2,14,1,0.0,0.27,90.0,82.91,0.0,0.0,1.6,87.08,-10.3,-999.0
2024-02-14 02:00:00,2024,2,14,2,0.0,0.19,90.0,86.53,0.0,0.0,0.76,87.09,-10.41,-999.0
2024-02-14 03:00:00,2024,2,14,3,0.0,0.14,90.0,88.06,0.0,0.0,0.67,87.08,-10.9,-999.0
2024-02-14 04:00:00,2024,2,14,4,0.0,0.11,90.0,92.33,0.0,0.0,1.39,87.08,-12.19,-999.0
2024-02-14 05:00:00,2024,2,14,5,0.0,0.11,90.0,96.32,0.0,0.0,2.09,87.08,-13.55,-999.0
2024-02-14 06:00:00,2024,2,14,6,0.0,0.09,90.0,98.77,0.0,0.0,2.67,87.08,-14.88,-999.0
2024-02-14 07:00:00,2024,2,14,7,0.0,0.07,90.0,98.08,0.0,0.0,3.18,87.08,-15.76,-999.0
2024-02-14 08:00:00,2024,2,14,8,0.0,0.06,90.0,95.51,0.0,0.0,3.57,87.07,-16.41,-999.0
2024-02-14 09:00:00,2024,2,14,9,0.0,0.04,90.0,93.86,0.0,0.0,3.73,87.06,-16.78,-999.0
2024-02-14 10:00:00,2024,2,14,10,0.0,0.02,90.0,90.77,0.0,0.0,3.84,87.03,-16.89,-999.0
2024-02-14 11:00:00,2024,2,14,11,0.0,0.02,90.0,88.32,0.0,0.0,3.85,87.01,-16.72,-999.0
2024-02-14 12:00:00,2024,2,14,12,0.0,0.05,90.0,87.16,0.0,0.0,3.82,86.99,-16.11,-999.0
2024-02-14 13:00:00,2024,2,14,13,0.0,0.11,90.0,87.18,0.0,0.0,3.75,86.98,-15.66,-999.0
2024-02-14 14:00:00,2024,2,14,14,0.0,0.33,90.0,90.04,0.0,0.0,3.64,86.99,-15.36,-999.0
2024-02-14 15:00:00,2024,2,14,15,29.89,0.31,86.3,89.58,49.28,39.03,3.53,87.02,-14.01,0.49
2024-02-14 16:00:00,2024,2,14,16,75.29,0.25,78.48,87.01,198.9,125.32,3.15,87.05,-10.77,0.5
2024-02-14 17:00:00,2024,2,14,17,181.4,0.65,71.96,84.34,331.3,211.3,3.28,87.07,-8.06,0.47
2024-02-14 18:00:00,2024,2,14,18,192.58,1.94,67.26,80.62,431.75,301.23,3.54,87.07,-7.0,0.4
2024-02-14 19:00:00,2024,2,14,19,194.81,1.73,64.84,77.34,480.3,331.2,3.36,87.07,-6.64,0.4
2024-02-14 20:00:00,2024,2,14,20,216.51,1.7,65.0,77.01,479.62,320.5,3.21,87.07,-6.59,0.46
2024-02-14 21:00:00,2024,2,14,21,160.05,1.55,67.7,78.03,422.35,246.1,3.21,87.09,-6.86,0.39
2024-02-14 22:00:00,2024,2,14,22,155.04,1.19,72.64,80.52,321.77,190.18,3.26,87.12,-7.46,0.46
2024-02-14 23:00:00,2024,2,14,23,74.84,1.08,79.33,83.53,182.98,88.65,3.15,87.15,-8.44,0.49
2024-02-15 00:00:00,2024,2,15,0,25.04,1.06,87.15,88.07,36.08,26.1,2.72,87.2,-10.38,0.47
2024-02-15 01:00:00,2024,2,15,1,0.0,1.15,90.0,89.89,0.0,0.0,2.67,87.25,-12.19,-999.0
2024-02-15 02:00:00,2024,2,15,2,0.0,1.14,90.0,90.55,0.0,0.0,2.47,87.3,-13.1,-999.0
2024-02-15 03:00:00,2024,2,15,3,0.0,1.05,90.0,90.74,0.0,0.0,2.08,87.34,-13.56,-999.0
2024-02-15 04:00:00,2024,2,15,4,0.0,0.79,90.0,91.36,0.0,0.0,1.6,87.37,-13.63,-999.0
2024-02-15 05:00:00,2024,2,15,5,0.0,0.55,90.0,92.47,0.0,0.0,1.13,87.38,-13.85,-999.0
2024-02-15 06:00:00,2024,2,15,6,0.0,0.35,90.0,91.69,0.0,0.0,0.79,87.37,-13.76,-999.0
2024-02-15 07:00:00,2024,2,15,7,0.0,0.33,90.0,92.34,0.0,0.0,0.92,87.35,-13.93,-999.0
2024-02-15 08:00:00,2024,2,15,8,0.0,0.33,90.0,91.18,0.0,0.0,1.09,87.32,-13.98,-999.0
2024-02-15 09:00:00,2024,2,15,9,0.0,0.33,90.0,89.1,0.0,0.0,0.89,87.29,-13.73,-999.0
2024-02-15 10:00:00,2024,2,15,10,0.0,0.45,90.0,85.79,0.0,0.0,0.32,87.28,-13.41,-999.0
2024-02-15 11:00:00,2024,2,15,11,0.0,0.52,90.0,84.61,0.0,0.0,0.23,87.3,-13.35,-999.0
2024-02-15 12:00:00,2024,2,15,12,0.0,0.51,90.0,85.02,0.0,0.0,0.35,87.33,-13.4,-999.0
2024-02-15 13:00:00,2024,2,15,13,0.0,0.44,90.0,85.22,0.0,0.0,0.33,87.37,-13.42,-999.0
2024-02-15 14:00:00,2024,2,15,14,0.0,0.42,90.0,85.19,0.0,0.0,0.48,87.43,-13.41,-999.0
2024-02-15 15:00:00,2024,2,15,15,29.54,0.34,86.03,80.92,56.97,43.05,0.62,87.47,-13.03,0.47
2024-02-15 16:00:00,2024,2,15,16,62.96,0.33,78.18,73.85,211.62,174.25,0.51,87.48,-11.73,0.41
2024-02-15 17:00:00,2024,2,15,17,88.89,0.18,71.64,73.76,347.98,286.45,0.56,87.49,-10.54,0.36
2024-02-15 18:00:00,2024,2,15,18,130.22,0.11,66.92,71.65,447.67,413.8,0.82,87.51,-9.87,0.39
2024-02-15 19:00:00,2024,2,15,19,110.29,0.11,64.5,70.6,495.4,453.02,0.98,87.51,-9.29,0.36
2024-02-15 20:00:00,2024,2,15,20,71.31,0.11,64.66,70.24,493.05,461.58,1.2,87.51,-8.91,0.38
2024-02-15 21:00:00,2024,2,15,21,228.22,0.08,67.37,70.37,434.33,360.98,1.27,87.52,-8.85,0.32
2024-02-15 22:00:00,2024,2,15,22,87.7,0.08,72.33,70.81,331.17,297.83,1.27,87.53,-9.08,0.34
2024-02-15 23:00:00,2024,2,15,23,41.53,0.07,79.04,73.46,192.23,184.48,1.11,87.53,-9.9,0.42
2024-02-16 00:00:00,2024,2,16,0,13.4,0.04,86.92,72.31,41.15,40.7,1.03,87.54,-11.68,0.46
2024-02-16 01:00:00,2024,2,16,1,0.0,0.02,90.0,75.27,0.0,0.0,0.99,87.57,-13.23,-999.0
2024-02-16 02:00:00,2024,2,16,2,0.0,0.01,90.0,80.56,0.0,0.0,0.77,87.61,-14.18,-999.0
2024-02-16 03:00:00,2024,2,16,3,0.0,0.0,90.0,86.88,0.0,0.0,1.15,87.66,-15.21,-999.0
2024-02-16 04:00:00,2024,2,16,4,0.0,0.0,90.0,95.12,0.0,0.0,1.72,87.71,-16.73,-999.0
2024-02-16 05:00:00,2024,2,16,5,0.0,0.01,90.0,98.86,0.0,0.0,2.34,87.74,-17.83,-999.0
2024-02-16 06:00:00,2024,2,16,6,0.0,0.21,90.0,99.6,0.0,0.0,2.9,87.76,-18.9,-999.0
2024-02-16 07:00:00,2024,2,16,7,0.0,0.13,90.0,97.85,0.0,0.0,3.33,87.78,-19.38,-999.0
2024-02-16 08:00:00,2024,2,16,8,0.0,0.12,90.0,96.05,0.0,0.0,3.62,87.8,-19.75,-999.0
2024-02-16 09:00:00,2024,2,16,9,0.0,0.07,90.0,93.48,0.0,0.0,3.78,87.79,-19.91,-999.0
2024-02-16 10:00:00,2024,2,16,10,0.0,0.05,90.0,87.84,0.0,0.0,3.96,87.78,-19.57,-999.0
2024-02-16 11:00:00,2024,2,16,11,0.0,0.0,90.0,80.57,0.0,0.0,4.05,87.77,-19.31,-999.0
2024-02-16 12:00:00,2024,2,16,12,0.0,0.0,90.0,73.58,0.0,0.0,3.98,87.77,-18.87,-999.0
2024-02-16 13:00:00,2024,2,16,13,0.0,0.0,90.0,68.62,0.0,0.0,3.89,87.78,-18.31,-999.0
2024-02-16 14:00:00,2024,2,16,14,0.0,0.0,90.0,63.15,0.0,0.0,3.84,87.8,-17.61,-999.0
2024-02-16 15:00:00,2024,2,16,15,18.54,0.0,85.75,58.71,58.9,57.33,3.85,87.83,-15.28,0.46
2024-02-16 16:00:00,2024,2,16,16,36.7,0.0,77.87,59.64,210.5,210.27,3.61,87.85,-10.72,0.43
2024-02-16 17:00:00,2024,2,16,17,45.16,0.0,71.32,62.19,344.05,342.62,3.39,87.87,-6.62,0.4
2024-02-16 18:00:00,2024,2,16,18,57.86,0.0,66.59,64.25,439.88,434.12,2.91,87.88,-4.13,0.41
2024-02-16 19:00:00,2024,2,16,19,77.72,0.0,64.16,59.27,488.67,480.42,2.37,87.89,-1.97,0.42
2024-02-16 20:00:00,2024,2,16,20,57.55,0.0,64.32,60.28,484.92,456.02,2.08,87.89,-1.07,0.4
2024-02-16 21:00:00,2024,2,16,21,203.0,0.0,67.04,62.69,427.65,340.92,1.74,87.87,-0.67,0.33
2024-02-16 22:00:00,2024,2,16,22,96.91,0.0,72.02,72.16,326.98,297.83,1.28,87.84,-0.67,0.36
2024-02-16 23:00:00,2024,2,16,23,49.93,0.0,78.75,82.78,190.55,179.4,1.68,87.79,-2.57,0.42
2024-02-17 00:00:00,2024,2,17,0,14.67,0.0,86.68,85.62,42.22,41.67,2.76,87.76,-6.86,0.47
2024-02-17 01:00:00,2024,2,17,1,0.0,0.0,90.0,95.35,0.0,0.0,3.46,87.72,-9.93,-999.0
2024-02-17 02:00:00,2024,2,17,2,0.0,0.0,90.0,92.24,0.0,0.0,3.85,87.68,-9.56,-999.0
2024-02-17 03:00:00,2024,2,17,3,0.0,0.0,90.0,85.86,0.0,0.0,4.32,87.63,-8.69,-999.0
2024-02-17 04:00:00,2024,2,17,4,0.0,0.0,90.0,83.14,0.0,0.0,4.64,87.58,-8.72,-999.0
2024-02-17 05:00:00,2024,2,17,5,0.0,0.0,90.0,81.29,0.0,0.0,4.71,87.53,-9.15,-999.0
2024-02-17 06:00:00,2024,2,17,6,0.0,0.0,90.0,80.61,0.0,0.0,4.74,87.5,-9.56,-999.0
2024-02-17 07:00:00,2024,2,17,7,0.0,0.0,90.0,80.09,0.0,0.0,5.07,87.47,-9.71,-999.0
2024-02-17 08:00:00,2024,2,17,8,0.0,0.0,90.0,79.23,0.0,0.0,5.19,87.45,-9.37,-999.0
2024-02-17 09:00:00,2024,2,17,9,0.0,0.0,90.0,80.1,0.0,0.0,5.4,87.42,-9.21,-999.0
2024-02-17 10:00:00,2024,2,17,10,0.0,0.0,90.0,80.29,0.0,0.0,5.41,87.38,-9.1,-999.0
2024-02-17 11:00:00,2024,2,17,11,0.0,0.0,90.0,78.35,0.0,0.0,5.27,87.34,-8.97,-999.0
